plot,field,year,date,score,flight_date,image_filename
1825,C6B,2024,7/29/24,3.0,7/26/24,20240726_C6B_01825.jpg
3536,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_03536.jpg
1332,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01332.jpg
5823,C10,2025,7/1/25,5.5,6/28/25,20250628_C10_05823.jpg
5040,C6B,2024,7/11/24,8.0,7/10/24,20240710_C6B_05040.jpg
1182,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_01182.jpg
3987,B7A,2024,7/15/24,7.0,7/16/24,20240716_B7A_03987.jpg
5549,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05549.jpg
824,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_00824.jpg
5650,C10,2025,7/20/25,4.0,7/21/25,20250721_C10_05650.jpg
722,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_00722.jpg
1246,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01246.jpg
4097,C10,2025,7/7/25,6.5,7/7/25,20250707_C10_04097.jpg
4895,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_04895.jpg
2020,C6B,2024,7/19/24,7.0,7/18/24,20240718_C6B_02020.jpg
5799,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_05799.jpg
1810,C7B,2025,7/19/25,1.5,7/18/25,20250718_C7B_01810.jpg
5566,C10,2025,7/20/25,3.0,7/21/25,20250721_C10_05566.jpg
6858,C10,2025,7/8/25,7.5,7/7/25,20250707_C10_06858.jpg
4446,B7A,2024,7/30/24,4.0,7/27/24,20240727_B7A_04446.jpg
4306,C10,2025,6/30/25,6.0,6/28/25,20250628_C10_04306.jpg
6003,C10,2025,7/8/25,5.0,7/7/25,20250707_C10_06003.jpg
389,C7B,2025,6/30/25,6.0,7/1/25,20250701_C7B_00389.jpg
4634,C10,2025,7/20/25,1.5,7/21/25,20250721_C10_04634.jpg
1113,C7B,2025,7/1/25,6.0,7/1/25,20250701_C7B_01113.jpg
6873,C10,2025,7/3/25,8.0,7/4/25,20250704_C10_06873.jpg
332,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_00332.jpg
922,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_00922.jpg
472,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_00472.jpg
4738,C10,2025,7/2/25,7.0,7/4/25,20250704_C10_04738.jpg
45,C7B,2025,6/30/25,7.5,7/1/25,20250701_C7B_00045.jpg
2153,C6B,2024,7/29/24,2.5,7/26/24,20240726_C6B_02153.jpg
5042,C10,2025,7/2/25,4.0,7/4/25,20250704_C10_05042.jpg
113,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00113.jpg
2991,C6B,2024,7/30/24,2.0,8/2/24,20240802_C6B_02991.jpg
4182,C10,2025,7/7/25,4.5,7/7/25,20250707_C10_04182.jpg
2013,C6B,2024,7/19/24,5.0,7/18/24,20240718_C6B_02013.jpg
925,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_00925.jpg
907,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_00907.jpg
835,C6B,2024,7/19/24,7.5,7/18/24,20240718_C6B_00835.jpg
1868,C6B,2024,7/19/24,7.5,7/18/24,20240718_C6B_01868.jpg
398,C7B,2025,7/18/25,5.0,7/18/25,20250718_C7B_00398.jpg
4479,C10,2025,7/2/25,5.5,7/4/25,20250704_C10_04479.jpg
5385,C10,2025,7/2/25,4.0,7/4/25,20250704_C10_05385.jpg
4208,B7A,2024,7/30/24,1.5,7/27/24,20240727_B7A_04208.jpg
5468,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05468.jpg
5134,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_05134.jpg
4556,C10,2025,7/2/25,7.5,7/4/25,20250704_C10_04556.jpg
5655,C10,2025,7/20/25,3.0,7/21/25,20250721_C10_05655.jpg
5766,C10,2025,7/8/25,5.0,7/7/25,20250707_C10_05766.jpg
5296,C10,2025,7/11/25,7.0,7/11/25,20250711_C10_05296.jpg
986,C7B,2025,7/1/25,8.0,7/1/25,20250701_C7B_00986.jpg
5447,C10,2025,7/20/25,3.0,7/21/25,20250721_C10_05447.jpg
672,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_00672.jpg
2642,C7B,2025,7/18/25,3.5,7/18/25,20250718_C7B_02642.jpg
3366,C6B,2024,7/30/24,1.5,8/2/24,20240802_C6B_03366.jpg
4486,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_04486.jpg
708,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00708.jpg
1964,C7B,2025,7/19/25,3.0,7/18/25,20250718_C7B_01964.jpg
778,C7B,2025,6/30/25,6.0,7/1/25,20250701_C7B_00778.jpg
2785,C6B,2024,7/15/24,7.0,7/18/24,20240718_C6B_02785.jpg
4908,C10,2025,7/2/25,7.0,7/4/25,20250704_C10_04908.jpg
1810,C7B,2025,7/7/25,5.0,7/7/25,20250707_C7B_01810.jpg
351,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00351.jpg
682,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_00682.jpg
4010,C10,2025,7/19/25,5.0,7/18/25,20250718_C10_04010.jpg
2100,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_02100.jpg
365,C6B,2024,7/29/24,5.0,7/26/24,20240726_C6B_00365.jpg
1676,C7B,2025,7/19/25,2.5,7/18/25,20250718_C7B_01676.jpg
1498,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01498.jpg
3748,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_03748.jpg
3994,B7A,2024,7/30/24,5.0,7/27/24,20240727_B7A_03994.jpg
4038,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04038.jpg
5193,C10,2025,7/2/25,5.5,7/4/25,20250704_C10_05193.jpg
4211,C10,2025,7/7/25,5.0,7/7/25,20250707_C10_04211.jpg
317,C7B,2025,7/18/25,5.5,7/18/25,20250718_C7B_00317.jpg
1954,C6B,2024,7/29/24,2.0,7/26/24,20240726_C6B_01954.jpg
344,C7B,2025,6/30/25,7.5,7/1/25,20250701_C7B_00344.jpg
4355,C10,2025,6/30/25,4.0,6/28/25,20250628_C10_04355.jpg
4030,B7A,2024,7/15/24,8.0,7/16/24,20240716_B7A_04030.jpg
316,C7B,2025,7/4/25,5.0,7/4/25,20250704_C7B_00316.jpg
624,C6B,2024,7/29/24,6.0,7/26/24,20240726_C6B_00624.jpg
1949,C7B,2025,7/1/25,8.0,7/1/25,20250701_C7B_01949.jpg
5090,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05090.jpg
1350,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01350.jpg
5465,C10,2025,7/2/25,5.0,7/4/25,20250704_C10_05465.jpg
4128,C10,2025,6/30/25,7.0,6/28/25,20250628_C10_04128.jpg
1492,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_01492.jpg
1227,C6B,2024,7/29/24,6.0,7/26/24,20240726_C6B_01227.jpg
385,C7B,2025,7/4/25,5.0,7/4/25,20250704_C7B_00385.jpg
4665,B7A,2024,7/30/24,2.0,7/27/24,20240727_B7A_04665.jpg
571,C7B,2025,7/18/25,3.5,7/18/25,20250718_C7B_00571.jpg
1789,C7B,2025,7/19/25,5.0,7/18/25,20250718_C7B_01789.jpg
4831,C10,2025,7/2/25,5.0,7/4/25,20250704_C10_04831.jpg
1753,C7B,2025,7/7/25,4.5,7/7/25,20250707_C7B_01753.jpg
2826,C7B,2025,7/18/25,5.0,7/18/25,20250718_C7B_02826.jpg
5617,C10,2025,7/20/25,1.0,7/21/25,20250721_C10_05617.jpg
831,C7B,2025,7/1/25,5.0,7/1/25,20250701_C7B_00831.jpg
4519,B7A,2024,7/15/24,8.0,7/16/24,20240716_B7A_04519.jpg
1799,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_01799.jpg
1401,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_01401.jpg
479,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00479.jpg
3947,B7A,2024,7/30/24,1.0,7/27/24,20240727_B7A_03947.jpg
2023,C7B,2025,7/7/25,7.5,7/7/25,20250707_C7B_02023.jpg
4253,B7A,2024,7/30/24,3.5,7/27/24,20240727_B7A_04253.jpg
6018,C10,2025,7/8/25,6.5,7/7/25,20250707_C10_06018.jpg
1304,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01304.jpg
2534,C6B,2024,7/11/24,8.0,7/10/24,20240710_C6B_02534.jpg
4266,B7A,2024,7/30/24,4.0,7/27/24,20240727_B7A_04266.jpg
4609,B7A,2024,7/30/24,1.5,7/27/24,20240727_B7A_04609.jpg
5926,C10,2025,7/19/25,3.0,7/18/25,20250718_C10_05926.jpg
2715,C7B,2025,7/18/25,7.0,7/18/25,20250718_C7B_02715.jpg
1862,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_01862.jpg
1482,C7B,2025,7/1/25,6.0,7/1/25,20250701_C7B_01482.jpg
219,C7B,2025,7/4/25,5.5,7/4/25,20250704_C7B_00219.jpg
4644,B7A,2024,7/30/24,1.0,7/27/24,20240727_B7A_04644.jpg
3312,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03312.jpg
4324,C10,2025,7/7/25,5.5,7/7/25,20250707_C10_04324.jpg
5979,C10,2025,7/11/25,8.0,7/11/25,20250711_C10_05979.jpg
5276,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05276.jpg
2987,C6B,2024,7/30/24,4.0,8/2/24,20240802_C6B_02987.jpg
4288,B7A,2024,7/15/24,8.0,7/16/24,20240716_B7A_04288.jpg
5670,C10,2025,7/1/25,6.0,6/28/25,20250628_C10_05670.jpg
87,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_00087.jpg
1712,C7B,2025,7/7/25,4.0,7/7/25,20250707_C7B_01712.jpg
2049,C6B,2024,7/29/24,1.5,7/26/24,20240726_C6B_02049.jpg
1879,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_01879.jpg
6857,C10,2025,6/30/25,8.0,6/28/25,20250628_C10_06857.jpg
4174,B7A,2024,7/15/24,5.0,7/16/24,20240716_B7A_04174.jpg
4003,C10,2025,7/11/25,7.0,7/11/25,20250711_C10_04003.jpg
5171,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_05171.jpg
6680,C10,2025,7/14/25,5.0,7/14/25,20250714_C10_06680.jpg
2776,C6B,2024,7/30/24,3.5,8/2/24,20240802_C6B_02776.jpg
4020,C10,2025,7/7/25,7.5,7/7/25,20250707_C10_04020.jpg
5832,C10,2025,7/1/25,7.5,6/28/25,20250628_C10_05832.jpg
5504,C10,2025,7/20/25,3.0,7/21/25,20250721_C10_05504.jpg
6001,C10,2025,7/8/25,6.0,7/7/25,20250707_C10_06001.jpg
107,C6B,2024,7/29/24,6.5,7/26/24,20240726_C6B_00107.jpg
1919,C6B,2024,7/29/24,5.0,7/26/24,20240726_C6B_01919.jpg
2724,C7B,2025,7/8/25,8.0,7/7/25,20250707_C7B_02724.jpg
1982,C7B,2025,7/1/25,5.0,7/1/25,20250701_C7B_01982.jpg
3162,C6B,2024,7/30/24,5.0,8/2/24,20240802_C6B_03162.jpg
6849,C10,2025,6/30/25,8.5,6/28/25,20250628_C10_06849.jpg
214,C6B,2024,7/19/24,7.5,7/18/24,20240718_C6B_00214.jpg
1853,C7B,2025,7/10/25,7.5,7/10/25,20250710_C7B_01853.jpg
1880,C7B,2025,7/7/25,5.5,7/7/25,20250707_C7B_01880.jpg
6667,C10,2025,7/3/25,8.0,7/4/25,20250704_C10_06667.jpg
4513,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04513.jpg
943,C7B,2025,7/1/25,7.0,7/1/25,20250701_C7B_00943.jpg
5554,B7A,2024,7/27/24,4.0,7/27/24,20240727_B7A_05554.jpg
6655,C10,2025,7/8/25,7.5,7/7/25,20250707_C10_06655.jpg
1552,C6B,2024,7/29/24,3.0,7/26/24,20240726_C6B_01552.jpg
1382,C6B,2024,7/19/24,4.0,7/18/24,20240718_C6B_01382.jpg
3574,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_03574.jpg
79,C7B,2025,7/4/25,6.0,7/4/25,20250704_C7B_00079.jpg
2542,C6B,2024,7/18/24,7.5,7/18/24,20240718_C6B_02542.jpg
1614,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01614.jpg
1648,C7B,2025,7/18/25,2.5,7/18/25,20250718_C7B_01648.jpg
1747,C6B,2024,7/29/24,3.0,7/26/24,20240726_C6B_01747.jpg
1316,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_01316.jpg
747,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_00747.jpg
2697,C6B,2024,7/30/24,4.0,8/2/24,20240802_C6B_02697.jpg
312,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00312.jpg
1942,C7B,2025,7/19/25,7.0,7/18/25,20250718_C7B_01942.jpg
4090,B7A,2024,7/30/24,1.5,7/27/24,20240727_B7A_04090.jpg
2603,C6B,2024,7/30/24,1.5,8/2/24,20240802_C6B_02603.jpg
5705,C10,2025,7/1/25,6.5,6/28/25,20250628_C10_05705.jpg
1073,C6B,2024,7/19/24,5.5,7/18/24,20240718_C6B_01073.jpg
5764,C10,2025,7/11/25,6.5,7/11/25,20250711_C10_05764.jpg
858,C7B,2025,7/10/25,6.0,7/10/25,20250710_C7B_00858.jpg
2548,C6B,2024,7/11/24,7.5,7/10/24,20240710_C6B_02548.jpg
5264,C10,2025,7/20/25,2.5,7/21/25,20250721_C10_05264.jpg
4264,B7A,2024,7/15/24,7.0,7/16/24,20240716_B7A_04264.jpg
2836,C7B,2025,7/13/25,5.0,7/12/25,20250712_C7B_02836.jpg
5173,C10,2025,7/20/25,1.5,7/21/25,20250721_C10_05173.jpg
4038,C10,2025,7/19/25,1.5,7/18/25,20250718_C10_04038.jpg
4028,C10,2025,7/11/25,7.0,7/11/25,20250711_C10_04028.jpg
2523,C6B,2024,7/27/24,3.5,7/26/24,20240726_C6B_02523.jpg
2911,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_02911.jpg
204,C7B,2025,7/10/25,5.5,7/10/25,20250710_C7B_00204.jpg
3530,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03530.jpg
4119,B7A,2024,7/15/24,5.0,7/16/24,20240716_B7A_04119.jpg
481,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_00481.jpg
4974,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04974.jpg
1746,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_01746.jpg
2776,C6B,2024,7/15/24,7.5,7/18/24,20240718_C6B_02776.jpg
5780,C10,2025,7/8/25,5.5,7/7/25,20250707_C10_05780.jpg
4394,B7A,2024,7/15/24,8.0,7/16/24,20240716_B7A_04394.jpg
4579,B7A,2024,7/30/24,4.0,7/27/24,20240727_B7A_04579.jpg
1840,C6B,2024,7/29/24,2.0,7/26/24,20240726_C6B_01840.jpg
3173,C6B,2024,7/30/24,1.5,8/2/24,20240802_C6B_03173.jpg
309,C7B,2025,7/18/25,2.5,7/18/25,20250718_C7B_00309.jpg
4793,C10,2025,7/11/25,6.0,7/11/25,20250711_C10_04793.jpg
2044,C7B,2025,7/7/25,7.5,7/7/25,20250707_C7B_02044.jpg
222,C6B,2024,7/29/24,5.0,7/26/24,20240726_C6B_00222.jpg
2087,C6B,2024,7/19/24,5.0,7/18/24,20240718_C6B_02087.jpg
4283,C10,2025,6/30/25,6.0,6/28/25,20250628_C10_04283.jpg
1968,C6B,2024,7/29/24,1.5,7/26/24,20240726_C6B_01968.jpg
526,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_00526.jpg
1284,C6B,2024,7/19/24,8.0,7/18/24,20240718_C6B_01284.jpg
5311,C10,2025,7/2/25,7.0,7/4/25,20250704_C10_05311.jpg
2714,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_02714.jpg
6849,C10,2025,7/18/25,7.0,7/18/25,20250718_C10_06849.jpg
5667,C10,2025,7/8/25,5.5,7/7/25,20250707_C10_05667.jpg
306,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00306.jpg
363,C7B,2025,7/10/25,5.5,7/10/25,20250710_C7B_00363.jpg
3261,C6B,2024,7/30/24,1.5,8/2/24,20240802_C6B_03261.jpg
597,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_00597.jpg
5005,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05005.jpg
1599,C7B,2025,7/10/25,6.0,7/10/25,20250710_C7B_01599.jpg
718,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_00718.jpg
3561,C6B,2024,7/30/24,2.0,8/2/24,20240802_C6B_03561.jpg
1377,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_01377.jpg
1850,C7B,2025,7/19/25,4.0,7/18/25,20250718_C7B_01850.jpg
323,C7B,2025,7/4/25,7.5,7/4/25,20250704_C7B_00323.jpg
4550,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04550.jpg
4338,C10,2025,7/7/25,7.0,7/7/25,20250707_C10_04338.jpg
874,C6B,2024,7/19/24,5.5,7/18/24,20240718_C6B_00874.jpg
5526,C10,2025,7/11/25,6.5,7/11/25,20250711_C10_05526.jpg
1176,C6B,2024,7/19/24,6.5,7/18/24,20240718_C6B_01176.jpg
2713,C7B,2025,7/8/25,7.0,7/7/25,20250707_C7B_02713.jpg
5927,C10,2025,7/1/25,6.0,6/28/25,20250628_C10_05927.jpg
1568,C6B,2024,7/29/24,4.0,7/26/24,20240726_C6B_01568.jpg
377,C7B,2025,7/4/25,5.0,7/4/25,20250704_C7B_00377.jpg
4634,B7A,2024,7/15/24,5.0,7/16/24,20240716_B7A_04634.jpg
3120,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03120.jpg
533,C7B,2025,6/30/25,6.5,7/1/25,20250701_C7B_00533.jpg
6632,C10,2025,7/18/25,7.5,7/18/25,20250718_C10_06632.jpg
5124,C10,2025,7/2/25,5.0,7/4/25,20250704_C10_05124.jpg
2863,C7B,2025,7/18/25,4.5,7/18/25,20250718_C7B_02863.jpg
4619,C10,2025,7/20/25,2.5,7/21/25,20250721_C10_04619.jpg
4042,B7A,2024,7/30/24,2.0,7/27/24,20240727_B7A_04042.jpg
158,C6B,2024,7/29/24,3.0,7/26/24,20240726_C6B_00158.jpg
86,C7B,2025,6/30/25,5.0,7/1/25,20250701_C7B_00086.jpg
361,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_00361.jpg
638,C7B,2025,7/10/25,7.5,7/10/25,20250710_C7B_00638.jpg
425,C7B,2025,6/30/25,6.5,7/1/25,20250701_C7B_00425.jpg
911,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_00911.jpg
1327,C6B,2024,7/29/24,5.5,7/26/24,20240726_C6B_01327.jpg
220,C7B,2025,7/4/25,6.5,7/4/25,20250704_C7B_00220.jpg
5578,C10,2025,7/20/25,2.5,7/21/25,20250721_C10_05578.jpg
6664,C10,2025,7/8/25,8.0,7/7/25,20250707_C10_06664.jpg
278,C7B,2025,6/30/25,6.5,7/1/25,20250701_C7B_00278.jpg
1666,C6B,2024,7/29/24,3.0,7/26/24,20240726_C6B_01666.jpg
4418,C10,2025,7/19/25,2.0,7/18/25,20250718_C10_04418.jpg
28,C7B,2025,7/4/25,7.5,7/4/25,20250704_C7B_00028.jpg
515,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_00515.jpg
6733,C10,2025,7/14/25,8.0,7/14/25,20250714_C10_06733.jpg
5185,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05185.jpg
1183,C7B,2025,7/10/25,3.0,7/10/25,20250710_C7B_01183.jpg
4489,C10,2025,7/11/25,6.5,7/11/25,20250711_C10_04489.jpg
37,C7B,2025,7/18/25,6.5,7/18/25,20250718_C7B_00037.jpg
4125,B7A,2024,7/30/24,2.5,7/27/24,20240727_B7A_04125.jpg
168,C6B,2024,7/29/24,2.0,7/26/24,20240726_C6B_00168.jpg
4183,B7A,2024,7/30/24,1.5,7/27/24,20240727_B7A_04183.jpg
3893,B7A,2024,7/15/24,7.0,7/16/24,20240716_B7A_03893.jpg
1708,C7B,2025,7/7/25,8.0,7/7/25,20250707_C7B_01708.jpg
110,C7B,2025,7/4/25,7.0,7/4/25,20250704_C7B_00110.jpg
1518,C7B,2025,7/10/25,6.0,7/10/25,20250710_C7B_01518.jpg
190,C6B,2024,7/29/24,8.0,7/26/24,20240726_C6B_00190.jpg
51,C7B,2025,6/30/25,7.5,7/1/25,20250701_C7B_00051.jpg
1427,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_01427.jpg
4096,C10,2025,6/30/25,6.0,6/28/25,20250628_C10_04096.jpg
5403,C10,2025,7/2/25,5.5,7/4/25,20250704_C10_05403.jpg
2951,C6B,2024,7/30/24,2.0,8/2/24,20240802_C6B_02951.jpg
5028,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05028.jpg
1454,C7B,2025,7/18/25,1.0,7/18/25,20250718_C7B_01454.jpg
4410,C10,2025,7/7/25,4.5,7/7/25,20250707_C10_04410.jpg
2884,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_02884.jpg
3133,C6B,2024,7/30/24,1.5,8/2/24,20240802_C6B_03133.jpg
2674,C7B,2025,7/13/25,7.0,7/12/25,20250712_C7B_02674.jpg
3124,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_03124.jpg
162,C7B,2025,7/18/25,5.0,7/18/25,20250718_C7B_00162.jpg
4037,B7A,2024,7/30/24,4.0,7/27/24,20240727_B7A_04037.jpg
2004,C6B,2024,7/19/24,4.0,7/18/24,20240718_C6B_02004.jpg
3515,C6B,2024,7/30/24,3.0,8/2/24,20240802_C6B_03515.jpg
2680,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_02680.jpg
1361,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_01361.jpg
4227,C10,2025,7/7/25,7.0,7/7/25,20250707_C10_04227.jpg
5387,C10,2025,7/20/25,3.0,7/21/25,20250721_C10_05387.jpg
1016,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01016.jpg
5678,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05678.jpg
706,C7B,2025,7/10/25,7.0,7/10/25,20250710_C7B_00706.jpg
1958,C7B,2025,7/7/25,7.5,7/7/25,20250707_C7B_01958.jpg
690,C7B,2025,6/30/25,6.0,7/1/25,20250701_C7B_00690.jpg
6779,C10,2025,7/18/25,6.5,7/18/25,20250718_C10_06779.jpg
3041,C6B,2024,7/15/24,8.0,7/18/24,20240718_C6B_03041.jpg
2574,C6B,2024,7/27/24,4.0,7/26/24,20240726_C6B_02574.jpg
1950,C6B,2024,7/19/24,5.0,7/18/24,20240718_C6B_01950.jpg
1370,C6B,2024,7/19/24,8.5,7/18/24,20240718_C6B_01370.jpg
3480,C6B,2024,7/30/24,1.5,8/2/24,20240802_C6B_03480.jpg
5220,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_05220.jpg
4445,C10,2025,7/7/25,7.0,7/7/25,20250707_C10_04445.jpg
2734,C7B,2025,7/18/25,7.0,7/18/25,20250718_C7B_02734.jpg
294,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00294.jpg
3388,C6B,2024,7/30/24,5.0,8/2/24,20240802_C6B_03388.jpg
4237,C10,2025,6/30/25,6.5,6/28/25,20250628_C10_04237.jpg
4219,B7A,2024,7/30/24,5.0,7/27/24,20240727_B7A_04219.jpg
3212,C6B,2024,7/30/24,4.0,8/2/24,20240802_C6B_03212.jpg
5870,C10,2025,7/11/25,6.0,7/11/25,20250711_C10_05870.jpg
606,C6B,2024,7/29/24,5.0,7/26/24,20240726_C6B_00606.jpg
1308,C7B,2025,7/10/25,3.0,7/10/25,20250710_C7B_01308.jpg
1211,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_01211.jpg
5942,C10,2025,7/8/25,5.5,7/7/25,20250707_C10_05942.jpg
955,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00955.jpg
2824,C7B,2025,7/8/25,7.5,7/7/25,20250707_C7B_02824.jpg
1606,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_01606.jpg
3451,C6B,2024,7/15/24,7.0,7/18/24,20240718_C6B_03451.jpg
1351,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01351.jpg
4124,C10,2025,6/30/25,7.5,6/28/25,20250628_C10_04124.jpg
811,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00811.jpg
1740,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_01740.jpg
1516,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_01516.jpg
1987,C6B,2024,7/29/24,2.0,7/26/24,20240726_C6B_01987.jpg
5481,C10,2025,7/11/25,7.0,7/11/25,20250711_C10_05481.jpg
1095,C7B,2025,7/10/25,5.5,7/10/25,20250710_C7B_01095.jpg
5288,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05288.jpg
1504,C6B,2024,7/29/24,6.5,7/26/24,20240726_C6B_01504.jpg
3599,C6B,2024,7/30/24,4.0,8/2/24,20240802_C6B_03599.jpg
1702,C7B,2025,7/19/25,1.5,7/18/25,20250718_C7B_01702.jpg
4112,C10,2025,7/11/25,6.5,7/11/25,20250711_C10_04112.jpg
1134,C6B,2024,7/19/24,7.5,7/18/24,20240718_C6B_01134.jpg
1345,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01345.jpg
2043,C6B,2024,7/19/24,7.0,7/18/24,20240718_C6B_02043.jpg
5205,C10,2025,7/20/25,1.5,7/21/25,20250721_C10_05205.jpg
5547,C10,2025,7/20/25,3.0,7/21/25,20250721_C10_05547.jpg
2964,C6B,2024,7/15/24,8.5,7/18/24,20240718_C6B_02964.jpg
979,C7B,2025,7/1/25,6.0,7/1/25,20250701_C7B_00979.jpg
3504,C6B,2024,7/30/24,1.5,8/2/24,20240802_C6B_03504.jpg
1936,C7B,2025,7/1/25,6.0,7/1/25,20250701_C7B_01936.jpg
182,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_00182.jpg
5819,C10,2025,7/19/25,6.0,7/18/25,20250718_C10_05819.jpg
1790,C6B,2024,7/29/24,2.0,7/26/24,20240726_C6B_01790.jpg
3993,B7A,2024,7/30/24,3.0,7/27/24,20240727_B7A_03993.jpg
4551,B7A,2024,7/30/24,1.5,7/27/24,20240727_B7A_04551.jpg
6002,C10,2025,7/19/25,5.0,7/18/25,20250718_C10_06002.jpg
4427,C10,2025,7/7/25,4.0,7/7/25,20250707_C10_04427.jpg
3419,C6B,2024,7/30/24,1.5,8/2/24,20240802_C6B_03419.jpg
2687,C7B,2025,7/8/25,7.5,7/7/25,20250707_C7B_02687.jpg
4252,B7A,2024,7/15/24,8.5,7/16/24,20240716_B7A_04252.jpg
3933,B7A,2024,7/30/24,5.5,7/27/24,20240727_B7A_03933.jpg
644,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00644.jpg
389,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00389.jpg
2037,C7B,2025,7/1/25,7.0,7/1/25,20250701_C7B_02037.jpg
4493,B7A,2024,7/30/24,7.0,7/27/24,20240727_B7A_04493.jpg
295,C6B,2024,7/29/24,3.0,7/26/24,20240726_C6B_00295.jpg
6012,C10,2025,7/19/25,3.0,7/18/25,20250718_C10_06012.jpg
