plot,field,year,date,score,flight_date,image_filename
7402,G3,2023,7/26/23,5.0,7/27/23,20230727_G3_07402.jpg
5203,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05203.jpg
4182,C10,2025,6/30/25,7.5,6/28/25,20250628_C10_04182.jpg
2824,C7B,2025,7/13/25,5.5,7/12/25,20250712_C7B_02824.jpg
7231,G3,2023,7/26/23,3.0,7/27/23,20230727_G3_07231.jpg
1135,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01135.jpg
2029,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_02029.jpg
9661,I3B,2023,7/12/23,4.5,7/13/23,20230713_I3B_09661.jpg
409,C7B,2025,6/30/25,5.0,7/1/25,20250701_C7B_00409.jpg
1287,C7B,2025,7/18/25,2.5,7/18/25,20250718_C7B_01287.jpg
1172,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_01172.jpg
456,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_00456.jpg
7218,G3,2023,7/26/23,6.0,7/27/23,20230727_G3_07218.jpg
4549,C10,2025,7/20/25,3.0,7/21/25,20250721_C10_04549.jpg
1113,C7B,2025,7/10/25,5.5,7/10/25,20250710_C7B_01113.jpg
4744,C10,2025,7/20/25,4.0,7/21/25,20250721_C10_04744.jpg
1182,C7B,2025,7/18/25,1.5,7/18/25,20250718_C7B_01182.jpg
1565,C7B,2025,7/18/25,5.0,7/18/25,20250718_C7B_01565.jpg
7277,G3,2023,7/26/23,6.0,7/27/23,20230727_G3_07277.jpg
361,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_00361.jpg
577,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00577.jpg
1310,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_01310.jpg
1582,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_01582.jpg
7281,G3,2023,7/20/23,7.0,7/20/23,20230720_G3_07281.jpg
3101,G3,2023,7/26/23,8.0,7/27/23,20230727_G3_03101.jpg
11333,I3B,2023,7/19/23,5.5,7/20/23,20230720_I3B_11333.jpg
5362,C10,2025,7/2/25,5.5,7/4/25,20250704_C10_05362.jpg
373,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00373.jpg
2789,C7B,2025,7/18/25,6.5,7/18/25,20250718_C7B_02789.jpg
5418,C10,2025,7/20/25,3.5,7/21/25,20250721_C10_05418.jpg
4940,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04940.jpg
5812,C10,2025,7/1/25,7.0,6/28/25,20250628_C10_05812.jpg
1151,C7B,2025,7/1/25,7.0,7/1/25,20250701_C7B_01151.jpg
5316,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05316.jpg
1117,C7B,2025,7/18/25,1.5,7/18/25,20250718_C7B_01117.jpg
2019,C7B,2025,7/19/25,4.0,7/18/25,20250718_C7B_02019.jpg
10876,I3B,2023,7/19/23,5.0,7/20/23,20230720_I3B_10876.jpg
4902,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_04902.jpg
5110,C10,2025,7/20/25,3.5,7/21/25,20250721_C10_05110.jpg
139,C7B,2025,7/4/25,8.0,7/4/25,20250704_C7B_00139.jpg
7275,G3,2023,7/20/23,7.0,7/20/23,20230720_G3_07275.jpg
5558,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_05558.jpg
1416,C7B,2025,7/1/25,8.0,7/1/25,20250701_C7B_01416.jpg
795,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_00795.jpg
496,C7B,2025,6/30/25,7.5,7/1/25,20250701_C7B_00496.jpg
5244,C10,2025,7/11/25,6.0,7/11/25,20250711_C10_05244.jpg
1594,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01594.jpg
726,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00726.jpg
7502,G3,2023,7/26/23,8.0,7/27/23,20230727_G3_07502.jpg
5550,C10,2025,7/2/25,5.5,7/4/25,20250704_C10_05550.jpg
4,C7B,2025,6/30/25,7.5,7/1/25,20250701_C7B_00004.jpg
6704,C10,2025,7/3/25,7.0,7/4/25,20250704_C10_06704.jpg
75,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_00075.jpg
7422,G3,2023,7/26/23,6.0,7/27/23,20230727_G3_07422.jpg
4021,C10,2025,7/7/25,7.0,7/7/25,20250707_C10_04021.jpg
5612,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05612.jpg
5211,C10,2025,7/11/25,3.0,7/11/25,20250711_C10_05211.jpg
5763,C10,2025,7/8/25,4.5,7/7/25,20250707_C10_05763.jpg
378,C7B,2025,7/18/25,3.5,7/18/25,20250718_C7B_00378.jpg
5727,C10,2025,7/19/25,3.5,7/18/25,20250718_C10_05727.jpg
9614,I3B,2023,7/12/23,6.5,7/13/23,20230713_I3B_09614.jpg
5929,C10,2025,7/19/25,3.0,7/18/25,20250718_C10_05929.jpg
7316,G3,2023,7/26/23,4.0,7/27/23,20230727_G3_07316.jpg
6772,C10,2025,7/18/25,8.0,7/18/25,20250718_C10_06772.jpg
5480,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05480.jpg
5977,C10,2025,7/19/25,2.0,7/18/25,20250718_C10_05977.jpg
1085,C7B,2025,7/1/25,6.0,7/1/25,20250701_C7B_01085.jpg
291,C7B,2025,7/4/25,7.5,7/4/25,20250704_C7B_00291.jpg
2638,C7B,2025,7/18/25,8.0,7/18/25,20250718_C7B_02638.jpg
7252,G3,2023,7/19/23,8.0,7/20/23,20230720_G3_07252.jpg
7474,G3,2023,7/20/23,7.5,7/20/23,20230720_G3_07474.jpg
311,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_00311.jpg
123,C7B,2025,7/4/25,5.0,7/4/25,20250704_C7B_00123.jpg
5746,C10,2025,7/11/25,3.0,7/11/25,20250711_C10_05746.jpg
355,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00355.jpg
6773,C10,2025,6/30/25,8.0,6/28/25,20250628_C10_06773.jpg
4532,C10,2025,7/2/25,7.0,7/4/25,20250704_C10_04532.jpg
1700,C7B,2025,7/19/25,3.0,7/18/25,20250718_C7B_01700.jpg
8141,G3,2023,7/26/23,4.0,7/27/23,20230727_G3_08141.jpg
76,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00076.jpg
1214,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01214.jpg
1939,C7B,2025,7/1/25,8.0,7/1/25,20250701_C7B_01939.jpg
1818,C7B,2025,7/1/25,6.0,7/1/25,20250701_C7B_01818.jpg
378,C7B,2025,7/10/25,6.0,7/10/25,20250710_C7B_00378.jpg
5370,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_05370.jpg
3097,G3,2023,7/26/23,6.5,7/27/23,20230727_G3_03097.jpg
7415,G3,2023,7/20/23,8.0,7/20/23,20230720_G3_07415.jpg
6730,C10,2025,7/8/25,7.5,7/7/25,20250707_C10_06730.jpg
1043,C7B,2025,7/18/25,6.5,7/18/25,20250718_C7B_01043.jpg
4245,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04245.jpg
4979,C10,2025,7/2/25,5.5,7/4/25,20250704_C10_04979.jpg
1140,C7B,2025,7/1/25,7.0,7/1/25,20250701_C7B_01140.jpg
1192,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01192.jpg
3131,G3,2023,7/19/23,7.5,7/20/23,20230720_G3_03131.jpg
4468,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04468.jpg
1981,C7B,2025,7/7/25,4.5,7/7/25,20250707_C7B_01981.jpg
4471,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_04471.jpg
6844,C10,2025,7/14/25,8.0,7/14/25,20250714_C10_06844.jpg
1312,C7B,2025,7/18/25,3.5,7/18/25,20250718_C7B_01312.jpg
5660,C10,2025,7/8/25,4.5,7/7/25,20250707_C10_05660.jpg
4881,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_04881.jpg
872,C7B,2025,7/10/25,6.0,7/10/25,20250710_C7B_00872.jpg
3042,G3,2023,7/26/23,8.0,7/27/23,20230727_G3_03042.jpg
8130,G3,2023,7/26/23,5.5,7/27/23,20230727_G3_08130.jpg
5440,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05440.jpg
4416,C10,2025,6/30/25,6.0,6/28/25,20250628_C10_04416.jpg
5427,C10,2025,7/2/25,7.0,7/4/25,20250704_C10_05427.jpg
11055,I3B,2023,7/12/23,7.0,7/13/23,20230713_I3B_11055.jpg
4361,C10,2025,7/19/25,2.5,7/18/25,20250718_C10_04361.jpg
493,C7B,2025,7/10/25,4.5,7/10/25,20250710_C7B_00493.jpg
4362,C10,2025,7/19/25,2.0,7/18/25,20250718_C10_04362.jpg
8002,G3,2023,7/26/23,2.0,7/27/23,20230727_G3_08002.jpg
5750,C10,2025,7/19/25,3.0,7/18/25,20250718_C10_05750.jpg
1431,C7B,2025,7/10/25,3.0,7/10/25,20250710_C7B_01431.jpg
4768,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_04768.jpg
459,C7B,2025,7/10/25,5.5,7/10/25,20250710_C7B_00459.jpg
1648,C7B,2025,7/18/25,2.5,7/18/25,20250718_C7B_01648.jpg
1373,C7B,2025,7/18/25,6.0,7/18/25,20250718_C7B_01373.jpg
1270,C7B,2025,7/10/25,3.0,7/10/25,20250710_C7B_01270.jpg
7307,G3,2023,7/20/23,7.0,7/20/23,20230720_G3_07307.jpg
9797,I3B,2023,7/12/23,5.5,7/13/23,20230713_I3B_09797.jpg
1715,C7B,2025,7/7/25,5.0,7/7/25,20250707_C7B_01715.jpg
1246,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01246.jpg
7224,G3,2023,7/19/23,5.5,7/20/23,20230720_G3_07224.jpg
5955,C10,2025,7/19/25,3.0,7/18/25,20250718_C10_05955.jpg
392,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_00392.jpg
4120,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_04120.jpg
5336,C10,2025,7/2/25,6.5,7/4/25,20250704_C10_05336.jpg
2870,C7B,2025,7/13/25,7.0,7/12/25,20250712_C7B_02870.jpg
4691,C10,2025,7/2/25,7.0,7/4/25,20250704_C10_04691.jpg
1125,C7B,2025,7/1/25,6.0,7/1/25,20250701_C7B_01125.jpg
4048,C10,2025,6/30/25,8.0,6/28/25,20250628_C10_04048.jpg
1709,C7B,2025,7/10/25,7.5,7/10/25,20250710_C7B_01709.jpg
4145,C10,2025,6/30/25,7.5,6/28/25,20250628_C10_04145.jpg
1623,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_01623.jpg
5602,C10,2025,7/2/25,6.5,7/4/25,20250704_C10_05602.jpg
262,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_00262.jpg
1885,C7B,2025,7/7/25,5.0,7/7/25,20250707_C7B_01885.jpg
4599,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_04599.jpg
2038,C7B,2025,7/19/25,2.5,7/18/25,20250718_C7B_02038.jpg
105,C7B,2025,7/4/25,6.5,7/4/25,20250704_C7B_00105.jpg
4066,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_04066.jpg
4416,C10,2025,7/19/25,2.0,7/18/25,20250718_C10_04416.jpg
124,C7B,2025,7/4/25,6.5,7/4/25,20250704_C7B_00124.jpg
4735,C10,2025,7/20/25,3.0,7/21/25,20250721_C10_04735.jpg
3100,G3,2023,7/19/23,7.5,7/20/23,20230720_G3_03100.jpg
5901,C10,2025,7/11/25,7.5,7/11/25,20250711_C10_05901.jpg
11241,I3B,2023,7/19/23,5.0,7/20/23,20230720_I3B_11241.jpg
5720,C10,2025,7/19/25,3.0,7/18/25,20250718_C10_05720.jpg
7381,G3,2023,7/26/23,8.0,7/27/23,20230727_G3_07381.jpg
2808,C7B,2025,7/8/25,7.5,7/7/25,20250707_C7B_02808.jpg
1443,C7B,2025,7/18/25,6.0,7/18/25,20250718_C7B_01443.jpg
1488,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_01488.jpg
238,C7B,2025,7/18/25,4.0,7/18/25,20250718_C7B_00238.jpg
1563,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01563.jpg
287,C7B,2025,7/10/25,7.5,7/10/25,20250710_C7B_00287.jpg
2717,C7B,2025,7/13/25,8.0,7/12/25,20250712_C7B_02717.jpg
2048,C7B,2025,7/7/25,7.0,7/7/25,20250707_C7B_02048.jpg
103,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00103.jpg
501,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00501.jpg
1874,C7B,2025,7/10/25,4.5,7/10/25,20250710_C7B_01874.jpg
945,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_00945.jpg
1620,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_01620.jpg
5777,C10,2025,7/19/25,3.0,7/18/25,20250718_C10_05777.jpg
5798,C10,2025,7/19/25,4.0,7/18/25,20250718_C10_05798.jpg
274,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_00274.jpg
236,C7B,2025,7/10/25,6.0,7/10/25,20250710_C7B_00236.jpg
5217,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_05217.jpg
204,C7B,2025,6/30/25,6.0,7/1/25,20250701_C7B_00204.jpg
1494,C7B,2025,7/18/25,2.5,7/18/25,20250718_C7B_01494.jpg
5197,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05197.jpg
3024,G3,2023,7/19/23,8.0,7/20/23,20230720_G3_03024.jpg
2723,C7B,2025,7/18/25,8.0,7/18/25,20250718_C7B_02723.jpg
6011,C10,2025,7/19/25,1.0,7/18/25,20250718_C10_06011.jpg
2750,C7B,2025,7/18/25,7.0,7/18/25,20250718_C7B_02750.jpg
5805,C10,2025,7/19/25,1.5,7/18/25,20250718_C10_05805.jpg
1560,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_01560.jpg
5354,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_05354.jpg
6856,C10,2025,6/30/25,8.0,6/28/25,20250628_C10_06856.jpg
8103,G3,2023,7/26/23,5.0,7/27/23,20230727_G3_08103.jpg
6858,C10,2025,7/8/25,7.5,7/7/25,20250707_C10_06858.jpg
5232,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_05232.jpg
2766,C7B,2025,6/30/25,8.0,7/1/25,20250701_C7B_02766.jpg
1818,C7B,2025,7/7/25,5.5,7/7/25,20250707_C7B_01818.jpg
8052,G3,2023,7/19/23,8.0,7/20/23,20230720_G3_08052.jpg
5070,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05070.jpg
1111,C7B,2025,7/1/25,7.0,7/1/25,20250701_C7B_01111.jpg
4389,C10,2025,7/19/25,3.0,7/18/25,20250718_C10_04389.jpg
4263,C10,2025,7/19/25,2.0,7/18/25,20250718_C10_04263.jpg
5411,C10,2025,7/11/25,3.5,7/11/25,20250711_C10_05411.jpg
11028,I3B,2023,7/12/23,7.0,7/13/23,20230713_I3B_11028.jpg
1175,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_01175.jpg
1646,C7B,2025,7/10/25,5.5,7/10/25,20250710_C7B_01646.jpg
1147,C7B,2025,7/18/25,5.0,7/18/25,20250718_C7B_01147.jpg
1051,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01051.jpg
5074,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_05074.jpg
448,C7B,2025,7/4/25,5.5,7/4/25,20250704_C7B_00448.jpg
9916,I3B,2023,7/12/23,4.5,7/13/23,20230713_I3B_09916.jpg
406,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_00406.jpg
1422,C7B,2025,7/1/25,8.0,7/1/25,20250701_C7B_01422.jpg
5448,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05448.jpg
1483,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01483.jpg
3157,G3,2023,7/19/23,6.5,7/20/23,20230720_G3_03157.jpg
1387,C7B,2025,7/1/25,6.0,7/1/25,20250701_C7B_01387.jpg
188,C7B,2025,7/4/25,7.0,7/4/25,20250704_C7B_00188.jpg
10344,I3B,2023,7/25/23,5.5,7/27/23,20230727_I3B_10344.jpg
3076,G3,2023,7/19/23,8.5,7/20/23,20230720_G3_03076.jpg
5555,C10,2025,7/2/25,5.5,7/4/25,20250704_C10_05555.jpg
816,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_00816.jpg
5922,C10,2025,7/19/25,4.0,7/18/25,20250718_C10_05922.jpg
6755,C10,2025,6/30/25,8.0,6/28/25,20250628_C10_06755.jpg
4309,C10,2025,7/19/25,4.0,7/18/25,20250718_C10_04309.jpg
11254,I3B,2023,7/19/23,6.0,7/20/23,20230720_I3B_11254.jpg
238,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00238.jpg
6845,C10,2025,7/18/25,6.5,7/18/25,20250718_C10_06845.jpg
4354,C10,2025,6/30/25,7.5,6/28/25,20250628_C10_04354.jpg
4639,C10,2025,7/11/25,6.0,7/11/25,20250711_C10_04639.jpg
1768,C7B,2025,7/19/25,4.0,7/18/25,20250718_C7B_01768.jpg
5888,C10,2025,7/1/25,6.0,6/28/25,20250628_C10_05888.jpg
11344,I3B,2023,7/19/23,7.5,7/20/23,20230720_I3B_11344.jpg
5961,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_05961.jpg
5812,C10,2025,7/8/25,6.0,7/7/25,20250707_C10_05812.jpg
507,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00507.jpg
657,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00657.jpg
697,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00697.jpg
4644,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04644.jpg
6714,C10,2025,7/3/25,7.5,7/4/25,20250704_C10_06714.jpg
2724,C7B,2025,7/18/25,8.0,7/18/25,20250718_C7B_02724.jpg
9771,I3B,2023,7/12/23,6.0,7/13/23,20230713_I3B_09771.jpg
5107,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_05107.jpg
4919,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_04919.jpg
52,C7B,2025,7/11/25,5.0,7/10/25,20250710_C7B_00052.jpg
6717,C10,2025,7/18/25,6.5,7/18/25,20250718_C10_06717.jpg
2810,C7B,2025,7/13/25,8.0,7/12/25,20250712_C7B_02810.jpg
4089,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_04089.jpg
11238,I3B,2023,7/19/23,5.0,7/20/23,20230720_I3B_11238.jpg
1795,C7B,2025,7/19/25,2.0,7/18/25,20250718_C7B_01795.jpg
284,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_00284.jpg
5243,C10,2025,7/2/25,6.5,7/4/25,20250704_C10_05243.jpg
6729,C10,2025,7/8/25,7.5,7/7/25,20250707_C10_06729.jpg
976,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00976.jpg
4194,C10,2025,7/19/25,2.0,7/18/25,20250718_C10_04194.jpg
5330,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05330.jpg
4380,C10,2025,6/30/25,5.5,6/28/25,20250628_C10_04380.jpg
4346,C10,2025,7/7/25,7.0,7/7/25,20250707_C10_04346.jpg
7314,G3,2023,7/20/23,7.5,7/20/23,20230720_G3_07314.jpg
1187,C7B,2025,7/1/25,5.0,7/1/25,20250701_C7B_01187.jpg
4370,C10,2025,6/30/25,7.0,6/28/25,20250628_C10_04370.jpg
9843,I3B,2023,7/12/23,5.0,7/13/23,20230713_I3B_09843.jpg
2803,C7B,2025,7/13/25,7.5,7/12/25,20250712_C7B_02803.jpg
239,C7B,2025,7/18/25,5.0,7/18/25,20250718_C7B_00239.jpg
5206,C10,2025,7/20/25,2.5,7/21/25,20250721_C10_05206.jpg
10753,I3B,2023,7/19/23,5.5,7/20/23,20230720_I3B_10753.jpg
4407,C10,2025,6/30/25,7.0,6/28/25,20250628_C10_04407.jpg
5243,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05243.jpg
5382,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_05382.jpg
4068,C10,2025,7/7/25,7.0,7/7/25,20250707_C10_04068.jpg
4291,C10,2025,7/11/25,6.0,7/11/25,20250711_C10_04291.jpg
351,C7B,2025,7/4/25,6.5,7/4/25,20250704_C7B_00351.jpg
1682,C7B,2025,7/7/25,7.5,7/7/25,20250707_C7B_01682.jpg
4488,C10,2025,7/20/25,3.0,7/21/25,20250721_C10_04488.jpg
1312,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01312.jpg
660,C7B,2025,7/18/25,5.0,7/18/25,20250718_C7B_00660.jpg
6854,C10,2025,6/30/25,8.0,6/28/25,20250628_C10_06854.jpg
722,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00722.jpg
4095,C10,2025,6/30/25,6.0,6/28/25,20250628_C10_04095.jpg
4079,C10,2025,7/7/25,8.0,7/7/25,20250707_C10_04079.jpg
710,C7B,2025,7/10/25,7.5,7/10/25,20250710_C7B_00710.jpg
779,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_00779.jpg
3084,G3,2023,7/19/23,8.0,7/20/23,20230720_G3_03084.jpg
4072,C10,2025,7/19/25,6.0,7/18/25,20250718_C10_04072.jpg
6768,C10,2025,6/30/25,8.0,6/28/25,20250628_C10_06768.jpg
5268,C10,2025,7/2/25,6.0,7/4/25,20250704_C10_05268.jpg
347,C7B,2025,7/4/25,7.0,7/4/25,20250704_C7B_00347.jpg
4772,C10,2025,7/20/25,4.0,7/21/25,20250721_C10_04772.jpg
2706,C7B,2025,7/13/25,7.5,7/12/25,20250712_C7B_02706.jpg
10015,I3B,2023,7/12/23,4.5,7/13/23,20230713_I3B_10015.jpg
588,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00588.jpg
5810,C10,2025,7/19/25,3.0,7/18/25,20250718_C10_05810.jpg
7450,G3,2023,7/26/23,6.0,7/27/23,20230727_G3_07450.jpg
7515,G3,2023,7/20/23,8.0,7/20/23,20230720_G3_07515.jpg
1078,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_01078.jpg
1772,C7B,2025,7/1/25,6.5,7/1/25,20250701_C7B_01772.jpg
10004,I3B,2023,7/12/23,4.0,7/13/23,20230713_I3B_10004.jpg
6865,C10,2025,6/30/25,8.5,6/28/25,20250628_C10_06865.jpg
5760,C10,2025,7/1/25,5.5,6/28/25,20250628_C10_05760.jpg
5903,C10,2025,7/8/25,5.0,7/7/25,20250707_C10_05903.jpg
942,C7B,2025,7/10/25,6.5,7/10/25,20250710_C7B_00942.jpg
158,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_00158.jpg
3113,G3,2023,7/19/23,5.0,7/20/23,20230720_G3_03113.jpg
2878,C7B,2025,7/13/25,7.5,7/12/25,20250712_C7B_02878.jpg
10241,I3B,2023,7/25/23,5.0,7/27/23,20230727_I3B_10241.jpg
973,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00973.jpg
4672,C10,2025,7/20/25,4.0,7/21/25,20250721_C10_04672.jpg
5831,C10,2025,7/19/25,2.0,7/18/25,20250718_C10_05831.jpg
2682,C7B,2025,7/8/25,7.5,7/7/25,20250707_C7B_02682.jpg
1305,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_01305.jpg
1466,C7B,2025,7/1/25,8.0,7/1/25,20250701_C7B_01466.jpg
4400,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_04400.jpg
1752,C7B,2025,7/1/25,7.0,7/1/25,20250701_C7B_01752.jpg
396,C7B,2025,7/18/25,3.0,7/18/25,20250718_C7B_00396.jpg
8146,G3,2023,7/26/23,7.5,7/27/23,20230727_G3_08146.jpg
69,C7B,2025,6/30/25,6.0,7/1/25,20250701_C7B_00069.jpg
11150,I3B,2023,7/12/23,6.0,7/13/23,20230713_I3B_11150.jpg
6717,C10,2025,7/8/25,7.5,7/7/25,20250707_C10_06717.jpg
6817,C10,2025,6/30/25,8.0,6/28/25,20250628_C10_06817.jpg
4213,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_04213.jpg
2772,C7B,2025,6/30/25,8.0,7/1/25,20250701_C7B_02772.jpg
1218,C7B,2025,7/18/25,1.5,7/18/25,20250718_C7B_01218.jpg
4211,C10,2025,7/19/25,2.0,7/18/25,20250718_C10_04211.jpg
6783,C10,2025,7/3/25,8.0,7/4/25,20250704_C10_06783.jpg
5846,C10,2025,7/19/25,4.0,7/18/25,20250718_C10_05846.jpg
1952,C7B,2025,7/1/25,7.5,7/1/25,20250701_C7B_01952.jpg
5091,C10,2025,7/11/25,7.0,7/11/25,20250711_C10_05091.jpg
4472,C10,2025,7/2/25,6.5,7/4/25,20250704_C10_04472.jpg
1890,C7B,2025,7/19/25,5.0,7/18/25,20250718_C7B_01890.jpg
2042,C7B,2025,7/1/25,5.5,7/1/25,20250701_C7B_02042.jpg
1294,C7B,2025,7/18/25,2.0,7/18/25,20250718_C7B_01294.jpg
7363,G3,2023,7/26/23,7.5,7/27/23,20230727_G3_07363.jpg
6720,C10,2025,7/3/25,8.0,7/4/25,20250704_C10_06720.jpg
8106,G3,2023,7/26/23,4.5,7/27/23,20230727_G3_08106.jpg
7491,G3,2023,7/26/23,8.0,7/27/23,20230727_G3_07491.jpg
4488,C10,2025,7/11/25,5.0,7/11/25,20250711_C10_04488.jpg
1496,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_01496.jpg
986,C7B,2025,7/10/25,6.0,7/10/25,20250710_C7B_00986.jpg
1867,C7B,2025,7/10/25,5.5,7/10/25,20250710_C7B_01867.jpg
2689,C7B,2025,7/8/25,8.0,7/7/25,20250707_C7B_02689.jpg
1865,C7B,2025,7/7/25,5.5,7/7/25,20250707_C7B_01865.jpg
672,C7B,2025,6/30/25,7.0,7/1/25,20250701_C7B_00672.jpg
494,C7B,2025,7/18/25,2.5,7/18/25,20250718_C7B_00494.jpg
1709,C7B,2025,7/7/25,7.0,7/7/25,20250707_C7B_01709.jpg
11145,I3B,2023,7/12/23,7.5,7/13/23,20230713_I3B_11145.jpg
5032,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_05032.jpg
5163,C10,2025,7/20/25,1.0,7/21/25,20250721_C10_05163.jpg
5267,C10,2025,7/11/25,4.0,7/11/25,20250711_C10_05267.jpg
4055,C10,2025,7/11/25,7.5,7/11/25,20250711_C10_04055.jpg
481,C7B,2025,7/10/25,4.0,7/10/25,20250710_C7B_00481.jpg
4961,C10,2025,7/2/25,7.5,7/4/25,20250704_C10_04961.jpg
7,C7B,2025,7/18/25,6.0,7/18/25,20250718_C7B_00007.jpg
375,C7B,2025,6/30/25,6.0,7/1/25,20250701_C7B_00375.jpg
560,C7B,2025,6/30/25,6.5,7/1/25,20250701_C7B_00560.jpg
51,C7B,2025,7/4/25,7.5,7/4/25,20250704_C7B_00051.jpg
1023,C7B,2025,7/10/25,6.5,7/10/25,20250710_C7B_01023.jpg
917,C7B,2025,7/1/25,6.0,7/1/25,20250701_C7B_00917.jpg
1254,C7B,2025,7/10/25,4.5,7/10/25,20250710_C7B_01254.jpg
4214,C10,2025,7/7/25,5.0,7/7/25,20250707_C10_04214.jpg
2777,C7B,2025,7/18/25,7.0,7/18/25,20250718_C7B_02777.jpg
4558,C10,2025,7/20/25,2.0,7/21/25,20250721_C10_04558.jpg
4568,C10,2025,7/20/25,1.5,7/21/25,20250721_C10_04568.jpg
292,C7B,2025,7/10/25,5.0,7/10/25,20250710_C7B_00292.jpg
