plot,field,year,date,score,flight_date,image_filename,signed_days_diff
4616,C10,2025,7/11/25,3.5,7/11/25,20250711_C10_04616.jpg,0
4617,C10,2025,7/11/25,4,7/11/25,20250711_C10_04617.jpg,0
4618,C10,2025,7/11/25,4,7/11/25,20250711_C10_04618.jpg,0
4619,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04619.jpg,0
4620,C10,2025,7/11/25,7.5,7/11/25,20250711_C10_04620.jpg,0
4621,C10,2025,7/11/25,7,7/11/25,20250711_C10_04621.jpg,0
4622,C10,2025,7/11/25,4,7/11/25,20250711_C10_04622.jpg,0
4623,C10,2025,7/11/25,5,7/11/25,20250711_C10_04623.jpg,0
4624,C10,2025,7/11/25,5,7/11/25,20250711_C10_04624.jpg,0
4625,C10,2025,7/11/25,3,7/11/25,20250711_C10_04625.jpg,0
4626,C10,2025,7/11/25,4,7/11/25,20250711_C10_04626.jpg,0
4627,C10,2025,7/11/25,4,7/11/25,20250711_C10_04627.jpg,0
4628,C10,2025,7/11/25,5,7/11/25,20250711_C10_04628.jpg,0
4629,C10,2025,7/11/25,4,7/11/25,20250711_C10_04629.jpg,0
4630,C10,2025,7/11/25,5,7/11/25,20250711_C10_04630.jpg,0
4632,C10,2025,7/11/25,4,7/11/25,20250711_C10_04632.jpg,0
4633,C10,2025,7/11/25,4,7/11/25,20250711_C10_04633.jpg,0
4634,C10,2025,7/11/25,4,7/11/25,20250711_C10_04634.jpg,0
4635,C10,2025,7/11/25,4,7/11/25,20250711_C10_04635.jpg,0
4636,C10,2025,7/11/25,4,7/11/25,20250711_C10_04636.jpg,0
4637,C10,2025,7/11/25,4,7/11/25,20250711_C10_04637.jpg,0
4638,C10,2025,7/11/25,4,7/11/25,20250711_C10_04638.jpg,0
4639,C10,2025,7/11/25,6,7/11/25,20250711_C10_04639.jpg,0
4640,C10,2025,7/11/25,5,7/11/25,20250711_C10_04640.jpg,0
4641,C10,2025,7/11/25,5,7/11/25,20250711_C10_04641.jpg,0
4642,C10,2025,7/11/25,5,7/11/25,20250711_C10_04642.jpg,0
4643,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04643.jpg,0
4644,C10,2025,7/11/25,4,7/11/25,20250711_C10_04644.jpg,0
4645,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04645.jpg,0
4646,C10,2025,7/11/25,5,7/11/25,20250711_C10_04646.jpg,0
4647,C10,2025,7/11/25,3,7/11/25,20250711_C10_04647.jpg,0
4649,C10,2025,7/11/25,4,7/11/25,20250711_C10_04649.jpg,0
4650,C10,2025,7/11/25,5,7/11/25,20250711_C10_04650.jpg,0
4651,C10,2025,7/11/25,5,7/11/25,20250711_C10_04651.jpg,0
4652,C10,2025,7/11/25,5,7/11/25,20250711_C10_04652.jpg,0
4653,C10,2025,7/11/25,3.5,7/11/25,20250711_C10_04653.jpg,0
4654,C10,2025,7/11/25,4,7/11/25,20250711_C10_04654.jpg,0
4655,C10,2025,7/11/25,4,7/11/25,20250711_C10_04655.jpg,0
4656,C10,2025,7/11/25,5,7/11/25,20250711_C10_04656.jpg,0
4657,C10,2025,7/11/25,4,7/11/25,20250711_C10_04657.jpg,0
4658,C10,2025,7/11/25,5,7/11/25,20250711_C10_04658.jpg,0
4659,C10,2025,7/11/25,4,7/11/25,20250711_C10_04659.jpg,0
4660,C10,2025,7/11/25,6,7/11/25,20250711_C10_04660.jpg,0
4661,C10,2025,7/11/25,5,7/11/25,20250711_C10_04661.jpg,0
4662,C10,2025,7/11/25,6,7/11/25,20250711_C10_04662.jpg,0
4663,C10,2025,7/11/25,3,7/11/25,20250711_C10_04663.jpg,0
4664,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04664.jpg,0
4665,C10,2025,7/11/25,5,7/11/25,20250711_C10_04665.jpg,0
4666,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04666.jpg,0
4667,C10,2025,7/11/25,4,7/11/25,20250711_C10_04667.jpg,0
4668,C10,2025,7/11/25,6,7/11/25,20250711_C10_04668.jpg,0
4669,C10,2025,7/11/25,4,7/11/25,20250711_C10_04669.jpg,0
4670,C10,2025,7/11/25,4,7/11/25,20250711_C10_04670.jpg,0
4671,C10,2025,7/11/25,4,7/11/25,20250711_C10_04671.jpg,0
4672,C10,2025,7/11/25,6,7/11/25,20250711_C10_04672.jpg,0
4673,C10,2025,7/11/25,5,7/11/25,20250711_C10_04673.jpg,0
4674,C10,2025,7/11/25,4,7/11/25,20250711_C10_04674.jpg,0
4675,C10,2025,7/11/25,4,7/11/25,20250711_C10_04675.jpg,0
4676,C10,2025,7/11/25,4,7/11/25,20250711_C10_04676.jpg,0
4677,C10,2025,7/11/25,5,7/11/25,20250711_C10_04677.jpg,0
4678,C10,2025,7/11/25,4,7/11/25,20250711_C10_04678.jpg,0
4679,C10,2025,7/11/25,5,7/11/25,20250711_C10_04679.jpg,0
4680,C10,2025,7/11/25,6,7/11/25,20250711_C10_04680.jpg,0
4681,C10,2025,7/11/25,4,7/11/25,20250711_C10_04681.jpg,0
4682,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04682.jpg,0
4683,C10,2025,7/11/25,6,7/11/25,20250711_C10_04683.jpg,0
4684,C10,2025,7/11/25,5,7/11/25,20250711_C10_04684.jpg,0
4685,C10,2025,7/11/25,5,7/11/25,20250711_C10_04685.jpg,0
4686,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04686.jpg,0
4687,C10,2025,7/11/25,4,7/11/25,20250711_C10_04687.jpg,0
4688,C10,2025,7/11/25,5,7/11/25,20250711_C10_04688.jpg,0
4689,C10,2025,7/11/25,5,7/11/25,20250711_C10_04689.jpg,0
4690,C10,2025,7/11/25,6.5,7/11/25,20250711_C10_04690.jpg,0
4691,C10,2025,7/11/25,5,7/11/25,20250711_C10_04691.jpg,0
4692,C10,2025,7/11/25,5,7/11/25,20250711_C10_04692.jpg,0
4693,C10,2025,7/11/25,4,7/11/25,20250711_C10_04693.jpg,0
4694,C10,2025,7/11/25,5,7/11/25,20250711_C10_04694.jpg,0
4695,C10,2025,7/11/25,4,7/11/25,20250711_C10_04695.jpg,0
4696,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04696.jpg,0
4697,C10,2025,7/11/25,5,7/11/25,20250711_C10_04697.jpg,0
4698,C10,2025,7/11/25,6,7/11/25,20250711_C10_04698.jpg,0
4699,C10,2025,7/11/25,5,7/11/25,20250711_C10_04699.jpg,0
4700,C10,2025,7/11/25,4,7/11/25,20250711_C10_04700.jpg,0
4701,C10,2025,7/11/25,2,7/11/25,20250711_C10_04701.jpg,0
4702,C10,2025,7/11/25,7,7/11/25,20250711_C10_04702.jpg,0
4703,C10,2025,7/11/25,5,7/11/25,20250711_C10_04703.jpg,0
4704,C10,2025,7/11/25,4,7/11/25,20250711_C10_04704.jpg,0
4705,C10,2025,7/11/25,3,7/11/25,20250711_C10_04705.jpg,0
4706,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04706.jpg,0
4707,C10,2025,7/11/25,4,7/11/25,20250711_C10_04707.jpg,0
4708,C10,2025,7/11/25,4,7/11/25,20250711_C10_04708.jpg,0
4709,C10,2025,7/11/25,4,7/11/25,20250711_C10_04709.jpg,0
4710,C10,2025,7/11/25,7.5,7/11/25,20250711_C10_04710.jpg,0
4711,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04711.jpg,0
4712,C10,2025,7/11/25,6,7/11/25,20250711_C10_04712.jpg,0
4713,C10,2025,7/11/25,5,7/11/25,20250711_C10_04713.jpg,0
4714,C10,2025,7/11/25,5,7/11/25,20250711_C10_04714.jpg,0
4715,C10,2025,7/11/25,4,7/11/25,20250711_C10_04715.jpg,0
4716,C10,2025,7/11/25,5,7/11/25,20250711_C10_04716.jpg,0
4717,C10,2025,7/11/25,5,7/11/25,20250711_C10_04717.jpg,0
4718,C10,2025,7/11/25,4,7/11/25,20250711_C10_04718.jpg,0
4719,C10,2025,7/11/25,4,7/11/25,20250711_C10_04719.jpg,0
4720,C10,2025,7/11/25,4,7/11/25,20250711_C10_04720.jpg,0
4721,C10,2025,7/11/25,5,7/11/25,20250711_C10_04721.jpg,0
4722,C10,2025,7/11/25,5,7/11/25,20250711_C10_04722.jpg,0
4724,C10,2025,7/11/25,7,7/11/25,20250711_C10_04724.jpg,0
4725,C10,2025,7/11/25,3.5,7/11/25,20250711_C10_04725.jpg,0
4726,C10,2025,7/11/25,5,7/11/25,20250711_C10_04726.jpg,0
4727,C10,2025,7/11/25,4,7/11/25,20250711_C10_04727.jpg,0
4728,C10,2025,7/11/25,6.5,7/11/25,20250711_C10_04728.jpg,0
4729,C10,2025,7/11/25,6,7/11/25,20250711_C10_04729.jpg,0
4730,C10,2025,7/11/25,5,7/11/25,20250711_C10_04730.jpg,0
4731,C10,2025,7/11/25,5,7/11/25,20250711_C10_04731.jpg,0
4732,C10,2025,7/11/25,4,7/11/25,20250711_C10_04732.jpg,0
4733,C10,2025,7/11/25,6,7/11/25,20250711_C10_04733.jpg,0
4734,C10,2025,7/11/25,4,7/11/25,20250711_C10_04734.jpg,0
4735,C10,2025,7/11/25,5,7/11/25,20250711_C10_04735.jpg,0
4736,C10,2025,7/11/25,4,7/11/25,20250711_C10_04736.jpg,0
4737,C10,2025,7/11/25,6,7/11/25,20250711_C10_04737.jpg,0
4738,C10,2025,7/11/25,5,7/11/25,20250711_C10_04738.jpg,0
4739,C10,2025,7/11/25,5,7/11/25,20250711_C10_04739.jpg,0
4740,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04740.jpg,0
4741,C10,2025,7/11/25,4,7/11/25,20250711_C10_04741.jpg,0
4742,C10,2025,7/11/25,6,7/11/25,20250711_C10_04742.jpg,0
4743,C10,2025,7/11/25,6,7/11/25,20250711_C10_04743.jpg,0
4744,C10,2025,7/11/25,6,7/11/25,20250711_C10_04744.jpg,0
4745,C10,2025,7/11/25,6,7/11/25,20250711_C10_04745.jpg,0
4746,C10,2025,7/11/25,5,7/11/25,20250711_C10_04746.jpg,0
4747,C10,2025,7/11/25,6,7/11/25,20250711_C10_04747.jpg,0
4748,C10,2025,7/11/25,4,7/11/25,20250711_C10_04748.jpg,0
4749,C10,2025,7/11/25,5,7/11/25,20250711_C10_04749.jpg,0
4750,C10,2025,7/11/25,5,7/11/25,20250711_C10_04750.jpg,0
4751,C10,2025,7/11/25,5,7/11/25,20250711_C10_04751.jpg,0
4752,C10,2025,7/11/25,6,7/11/25,20250711_C10_04752.jpg,0
4753,C10,2025,7/11/25,5,7/11/25,20250711_C10_04753.jpg,0
4754,C10,2025,7/11/25,6,7/11/25,20250711_C10_04754.jpg,0
4755,C10,2025,7/11/25,3.5,7/11/25,20250711_C10_04755.jpg,0
4756,C10,2025,7/11/25,4,7/11/25,20250711_C10_04756.jpg,0
4757,C10,2025,7/11/25,7,7/11/25,20250711_C10_04757.jpg,0
4758,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04758.jpg,0
4759,C10,2025,7/11/25,5,7/11/25,20250711_C10_04759.jpg,0
4760,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04760.jpg,0
4761,C10,2025,7/11/25,5,7/11/25,20250711_C10_04761.jpg,0
4762,C10,2025,7/11/25,4,7/11/25,20250711_C10_04762.jpg,0
4763,C10,2025,7/11/25,5,7/11/25,20250711_C10_04763.jpg,0
4764,C10,2025,7/11/25,5,7/11/25,20250711_C10_04764.jpg,0
4765,C10,2025,7/11/25,5,7/11/25,20250711_C10_04765.jpg,0
4766,C10,2025,7/11/25,4,7/11/25,20250711_C10_04766.jpg,0
4767,C10,2025,7/11/25,5,7/11/25,20250711_C10_04767.jpg,0
4768,C10,2025,7/11/25,5,7/11/25,20250711_C10_04768.jpg,0
4769,C10,2025,7/11/25,4,7/11/25,20250711_C10_04769.jpg,0
4770,C10,2025,7/11/25,5,7/11/25,20250711_C10_04770.jpg,0
4771,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04771.jpg,0
4772,C10,2025,7/11/25,7,7/11/25,20250711_C10_04772.jpg,0
4773,C10,2025,7/11/25,4,7/11/25,20250711_C10_04773.jpg,0
4774,C10,2025,7/11/25,4,7/11/25,20250711_C10_04774.jpg,0
4775,C10,2025,7/11/25,4,7/11/25,20250711_C10_04775.jpg,0
4776,C10,2025,7/11/25,4,7/11/25,20250711_C10_04776.jpg,0
4777,C10,2025,7/11/25,3,7/11/25,20250711_C10_04777.jpg,0
4778,C10,2025,7/11/25,4,7/11/25,20250711_C10_04778.jpg,0
4779,C10,2025,7/11/25,4,7/11/25,20250711_C10_04779.jpg,0
4780,C10,2025,7/11/25,5,7/11/25,20250711_C10_04780.jpg,0
4781,C10,2025,7/11/25,4,7/11/25,20250711_C10_04781.jpg,0
4782,C10,2025,7/11/25,5,7/11/25,20250711_C10_04782.jpg,0
4783,C10,2025,7/11/25,6.5,7/11/25,20250711_C10_04783.jpg,0
4784,C10,2025,7/11/25,4,7/11/25,20250711_C10_04784.jpg,0
4785,C10,2025,7/11/25,4,7/11/25,20250711_C10_04785.jpg,0
4786,C10,2025,7/11/25,4,7/11/25,20250711_C10_04786.jpg,0
4787,C10,2025,7/11/25,6.5,7/11/25,20250711_C10_04787.jpg,0
4788,C10,2025,7/11/25,5,7/11/25,20250711_C10_04788.jpg,0
4789,C10,2025,7/11/25,5,7/11/25,20250711_C10_04789.jpg,0
4790,C10,2025,7/11/25,4,7/11/25,20250711_C10_04790.jpg,0
4791,C10,2025,7/11/25,5,7/11/25,20250711_C10_04791.jpg,0
4792,C10,2025,7/11/25,6,7/11/25,20250711_C10_04792.jpg,0
4793,C10,2025,7/11/25,6,7/11/25,20250711_C10_04793.jpg,0
4794,C10,2025,7/11/25,4,7/11/25,20250711_C10_04794.jpg,0
4795,C10,2025,7/11/25,5,7/11/25,20250711_C10_04795.jpg,0
4796,C10,2025,7/11/25,5,7/11/25,20250711_C10_04796.jpg,0
4797,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04797.jpg,0
4798,C10,2025,7/11/25,5,7/11/25,20250711_C10_04798.jpg,0
4799,C10,2025,7/11/25,4,7/11/25,20250711_C10_04799.jpg,0
4800,C10,2025,7/11/25,5,7/11/25,20250711_C10_04800.jpg,0
4801,C10,2025,7/11/25,5,7/11/25,20250711_C10_04801.jpg,0
4802,C10,2025,7/11/25,4,7/11/25,20250711_C10_04802.jpg,0
4803,C10,2025,7/11/25,7.5,7/11/25,20250711_C10_04803.jpg,0
4804,C10,2025,7/11/25,3,7/11/25,20250711_C10_04804.jpg,0
4805,C10,2025,7/11/25,5,7/11/25,20250711_C10_04805.jpg,0
4806,C10,2025,7/11/25,6,7/11/25,20250711_C10_04806.jpg,0
4807,C10,2025,7/11/25,5,7/11/25,20250711_C10_04807.jpg,0
4808,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04808.jpg,0
4809,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04809.jpg,0
4810,C10,2025,7/11/25,6,7/11/25,20250711_C10_04810.jpg,0
4811,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04811.jpg,0
4812,C10,2025,7/11/25,5,7/11/25,20250711_C10_04812.jpg,0
4813,C10,2025,7/11/25,5,7/11/25,20250711_C10_04813.jpg,0
4815,C10,2025,7/11/25,6.5,7/11/25,20250711_C10_04815.jpg,0
4816,C10,2025,7/11/25,4,7/11/25,20250711_C10_04816.jpg,0
4817,C10,2025,7/11/25,3,7/11/25,20250711_C10_04817.jpg,0
4818,C10,2025,7/11/25,4,7/11/25,20250711_C10_04818.jpg,0
4819,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04819.jpg,0
4820,C10,2025,7/11/25,5,7/11/25,20250711_C10_04820.jpg,0
4821,C10,2025,7/11/25,5,7/11/25,20250711_C10_04821.jpg,0
4822,C10,2025,7/11/25,6,7/11/25,20250711_C10_04822.jpg,0
4823,C10,2025,7/11/25,4,7/11/25,20250711_C10_04823.jpg,0
4824,C10,2025,7/11/25,3,7/11/25,20250711_C10_04824.jpg,0
4825,C10,2025,7/11/25,4,7/11/25,20250711_C10_04825.jpg,0
4826,C10,2025,7/11/25,4,7/11/25,20250711_C10_04826.jpg,0
4827,C10,2025,7/11/25,4,7/11/25,20250711_C10_04827.jpg,0
4828,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04828.jpg,0
4829,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04829.jpg,0
4830,C10,2025,7/11/25,6,7/11/25,20250711_C10_04830.jpg,0
4831,C10,2025,7/11/25,4,7/11/25,20250711_C10_04831.jpg,0
4832,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04832.jpg,0
4833,C10,2025,7/11/25,6,7/11/25,20250711_C10_04833.jpg,0
4834,C10,2025,7/11/25,5,7/11/25,20250711_C10_04834.jpg,0
4835,C10,2025,7/11/25,4,7/11/25,20250711_C10_04835.jpg,0
4836,C10,2025,7/11/25,5,7/11/25,20250711_C10_04836.jpg,0
4837,C10,2025,7/11/25,5,7/11/25,20250711_C10_04837.jpg,0
4838,C10,2025,7/11/25,7,7/11/25,20250711_C10_04838.jpg,0
4839,C10,2025,7/11/25,4,7/11/25,20250711_C10_04839.jpg,0
4840,C10,2025,7/11/25,5,7/11/25,20250711_C10_04840.jpg,0
4841,C10,2025,7/11/25,5,7/11/25,20250711_C10_04841.jpg,0
4842,C10,2025,7/11/25,7,7/11/25,20250711_C10_04842.jpg,0
4843,C10,2025,7/11/25,7,7/11/25,20250711_C10_04843.jpg,0
4844,C10,2025,7/11/25,5,7/11/25,20250711_C10_04844.jpg,0
4845,C10,2025,7/11/25,4,7/11/25,20250711_C10_04845.jpg,0
4846,C10,2025,7/11/25,5,7/11/25,20250711_C10_04846.jpg,0
4847,C10,2025,7/11/25,6.5,7/11/25,20250711_C10_04847.jpg,0
4848,C10,2025,7/11/25,5,7/11/25,20250711_C10_04848.jpg,0
4849,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04849.jpg,0
4850,C10,2025,7/11/25,4,7/11/25,20250711_C10_04850.jpg,0
4851,C10,2025,7/11/25,4,7/11/25,20250711_C10_04851.jpg,0
4852,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04852.jpg,0
4853,C10,2025,7/11/25,4,7/11/25,20250711_C10_04853.jpg,0
4854,C10,2025,7/11/25,6.5,7/11/25,20250711_C10_04854.jpg,0
4855,C10,2025,7/11/25,5,7/11/25,20250711_C10_04855.jpg,0
4856,C10,2025,7/11/25,5,7/11/25,20250711_C10_04856.jpg,0
4857,C10,2025,7/11/25,7.5,7/11/25,20250711_C10_04857.jpg,0
4858,C10,2025,7/11/25,3,7/11/25,20250711_C10_04858.jpg,0
4859,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04859.jpg,0
4860,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04860.jpg,0
4861,C10,2025,7/11/25,5,7/11/25,20250711_C10_04861.jpg,0
4862,C10,2025,7/11/25,3.5,7/11/25,20250711_C10_04862.jpg,0
4863,C10,2025,7/11/25,5,7/11/25,20250711_C10_04863.jpg,0
4864,C10,2025,7/11/25,5,7/11/25,20250711_C10_04864.jpg,0
4865,C10,2025,7/11/25,5,7/11/25,20250711_C10_04865.jpg,0
4866,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04866.jpg,0
4867,C10,2025,7/11/25,4,7/11/25,20250711_C10_04867.jpg,0
4868,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04868.jpg,0
4869,C10,2025,7/11/25,5,7/11/25,20250711_C10_04869.jpg,0
4870,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04870.jpg,0
4871,C10,2025,7/11/25,3,7/11/25,20250711_C10_04871.jpg,0
4872,C10,2025,7/11/25,6,7/11/25,20250711_C10_04872.jpg,0
4873,C10,2025,7/11/25,4,7/11/25,20250711_C10_04873.jpg,0
4874,C10,2025,7/11/25,5,7/11/25,20250711_C10_04874.jpg,0
4875,C10,2025,7/11/25,4,7/11/25,20250711_C10_04875.jpg,0
4876,C10,2025,7/11/25,3.5,7/11/25,20250711_C10_04876.jpg,0
4877,C10,2025,7/11/25,6.5,7/11/25,20250711_C10_04877.jpg,0
4878,C10,2025,7/11/25,5,7/11/25,20250711_C10_04878.jpg,0
4879,C10,2025,7/11/25,4,7/11/25,20250711_C10_04879.jpg,0
4880,C10,2025,7/11/25,5,7/11/25,20250711_C10_04880.jpg,0
4881,C10,2025,7/11/25,4,7/11/25,20250711_C10_04881.jpg,0
4882,C10,2025,7/11/25,3.5,7/11/25,20250711_C10_04882.jpg,0
4883,C10,2025,7/11/25,4,7/11/25,20250711_C10_04883.jpg,0
4884,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04884.jpg,0
4885,C10,2025,7/11/25,4,7/11/25,20250711_C10_04885.jpg,0
4886,C10,2025,7/11/25,4,7/11/25,20250711_C10_04886.jpg,0
4887,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04887.jpg,0
4888,C10,2025,7/11/25,5,7/11/25,20250711_C10_04888.jpg,0
4889,C10,2025,7/11/25,5,7/11/25,20250711_C10_04889.jpg,0
4890,C10,2025,7/11/25,6,7/11/25,20250711_C10_04890.jpg,0
4891,C10,2025,7/11/25,4,7/11/25,20250711_C10_04891.jpg,0
4892,C10,2025,7/11/25,7,7/11/25,20250711_C10_04892.jpg,0
4893,C10,2025,7/11/25,3.5,7/11/25,20250711_C10_04893.jpg,0
4894,C10,2025,7/11/25,6.5,7/11/25,20250711_C10_04894.jpg,0
4895,C10,2025,7/11/25,4,7/11/25,20250711_C10_04895.jpg,0
4897,C10,2025,7/11/25,6,7/11/25,20250711_C10_04897.jpg,0
4898,C10,2025,7/11/25,6,7/11/25,20250711_C10_04898.jpg,0
4899,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04899.jpg,0
4900,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04900.jpg,0
4901,C10,2025,7/11/25,6.5,7/11/25,20250711_C10_04901.jpg,0
4902,C10,2025,7/11/25,4,7/11/25,20250711_C10_04902.jpg,0
4903,C10,2025,7/11/25,4,7/11/25,20250711_C10_04903.jpg,0
4904,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04904.jpg,0
4905,C10,2025,7/11/25,4,7/11/25,20250711_C10_04905.jpg,0
4907,C10,2025,7/11/25,6.5,7/11/25,20250711_C10_04907.jpg,0
4908,C10,2025,7/11/25,5,7/11/25,20250711_C10_04908.jpg,0
4909,C10,2025,7/11/25,5,7/11/25,20250711_C10_04909.jpg,0
4910,C10,2025,7/11/25,5,7/11/25,20250711_C10_04910.jpg,0
4911,C10,2025,7/11/25,4,7/11/25,20250711_C10_04911.jpg,0
4912,C10,2025,7/11/25,4,7/11/25,20250711_C10_04912.jpg,0
4913,C10,2025,7/11/25,7,7/11/25,20250711_C10_04913.jpg,0
4914,C10,2025,7/11/25,6,7/11/25,20250711_C10_04914.jpg,0
4915,C10,2025,7/11/25,5,7/11/25,20250711_C10_04915.jpg,0
4916,C10,2025,7/11/25,4,7/11/25,20250711_C10_04916.jpg,0
4917,C10,2025,7/11/25,4,7/11/25,20250711_C10_04917.jpg,0
4918,C10,2025,7/11/25,7,7/11/25,20250711_C10_04918.jpg,0
4919,C10,2025,7/11/25,4,7/11/25,20250711_C10_04919.jpg,0
4920,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04920.jpg,0
4921,C10,2025,7/11/25,6,7/11/25,20250711_C10_04921.jpg,0
4922,C10,2025,7/11/25,4,7/11/25,20250711_C10_04922.jpg,0
4923,C10,2025,7/11/25,7,7/11/25,20250711_C10_04923.jpg,0
4924,C10,2025,7/11/25,4,7/11/25,20250711_C10_04924.jpg,0
4925,C10,2025,7/11/25,6.5,7/11/25,20250711_C10_04925.jpg,0
4926,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04926.jpg,0
4927,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04927.jpg,0
4928,C10,2025,7/11/25,3.5,7/11/25,20250711_C10_04928.jpg,0
4929,C10,2025,7/11/25,3.5,7/11/25,20250711_C10_04929.jpg,0
4930,C10,2025,7/11/25,4,7/11/25,20250711_C10_04930.jpg,0
4931,C10,2025,7/11/25,5,7/11/25,20250711_C10_04931.jpg,0
4932,C10,2025,7/11/25,5,7/11/25,20250711_C10_04932.jpg,0
4933,C10,2025,7/11/25,5,7/11/25,20250711_C10_04933.jpg,0
4934,C10,2025,7/11/25,3.5,7/11/25,20250711_C10_04934.jpg,0
4935,C10,2025,7/11/25,6,7/11/25,20250711_C10_04935.jpg,0
4936,C10,2025,7/11/25,4,7/11/25,20250711_C10_04936.jpg,0
4937,C10,2025,7/11/25,3,7/11/25,20250711_C10_04937.jpg,0
4938,C10,2025,7/11/25,4,7/11/25,20250711_C10_04938.jpg,0
4939,C10,2025,7/11/25,6,7/11/25,20250711_C10_04939.jpg,0
4940,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04940.jpg,0
4941,C10,2025,7/11/25,4,7/11/25,20250711_C10_04941.jpg,0
4942,C10,2025,7/11/25,4,7/11/25,20250711_C10_04942.jpg,0
4943,C10,2025,7/11/25,5,7/11/25,20250711_C10_04943.jpg,0
4944,C10,2025,7/11/25,6,7/11/25,20250711_C10_04944.jpg,0
4945,C10,2025,7/11/25,6,7/11/25,20250711_C10_04945.jpg,0
4946,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04946.jpg,0
4947,C10,2025,7/11/25,6.5,7/11/25,20250711_C10_04947.jpg,0
4948,C10,2025,7/11/25,5,7/11/25,20250711_C10_04948.jpg,0
4949,C10,2025,7/11/25,4,7/11/25,20250711_C10_04949.jpg,0
4950,C10,2025,7/11/25,6,7/11/25,20250711_C10_04950.jpg,0
4951,C10,2025,7/11/25,5,7/11/25,20250711_C10_04951.jpg,0
4952,C10,2025,7/11/25,4,7/11/25,20250711_C10_04952.jpg,0
4953,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04953.jpg,0
4954,C10,2025,7/11/25,5,7/11/25,20250711_C10_04954.jpg,0
4955,C10,2025,7/11/25,4,7/11/25,20250711_C10_04955.jpg,0
4956,C10,2025,7/11/25,5,7/11/25,20250711_C10_04956.jpg,0
4957,C10,2025,7/11/25,5,7/11/25,20250711_C10_04957.jpg,0
4958,C10,2025,7/11/25,5,7/11/25,20250711_C10_04958.jpg,0
4959,C10,2025,7/11/25,5,7/11/25,20250711_C10_04959.jpg,0
4960,C10,2025,7/11/25,4,7/11/25,20250711_C10_04960.jpg,0
4961,C10,2025,7/11/25,7,7/11/25,20250711_C10_04961.jpg,0
4962,C10,2025,7/11/25,4,7/11/25,20250711_C10_04962.jpg,0
4963,C10,2025,7/11/25,4,7/11/25,20250711_C10_04963.jpg,0
4964,C10,2025,7/11/25,5,7/11/25,20250711_C10_04964.jpg,0
4965,C10,2025,7/11/25,4,7/11/25,20250711_C10_04965.jpg,0
4966,C10,2025,7/11/25,4,7/11/25,20250711_C10_04966.jpg,0
4967,C10,2025,7/11/25,6,7/11/25,20250711_C10_04967.jpg,0
4968,C10,2025,7/11/25,5.5,7/11/25,20250711_C10_04968.jpg,0
4969,C10,2025,7/11/25,5,7/11/25,20250711_C10_04969.jpg,0
4970,C10,2025,7/11/25,6,7/11/25,20250711_C10_04970.jpg,0
4971,C10,2025,7/11/25,4,7/11/25,20250711_C10_04971.jpg,0
4972,C10,2025,7/11/25,4.5,7/11/25,20250711_C10_04972.jpg,0
4973,C10,2025,7/11/25,5,7/11/25,20250711_C10_04973.jpg,0
4974,C10,2025,7/11/25,4,7/11/25,20250711_C10_04974.jpg,0
4975,C10,2025,7/11/25,6.5,7/11/25,20250711_C10_04975.jpg,0
